contract_date,strike_price,call_put,open,high,low,close,volume,trading_session
202403,20000.0,call,9.3,10.0,8.8,9.6,41,after_market
202403,20000.0,put,1020.0,1020.0,1020.0,1020.0,5,after_market
202403,20100.0,call,5.8,6.3,5.8,6.3,6,after_market
202403,20100.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,20200.0,call,4.3,5.5,4.3,5.5,2,after_market
202403,20200.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,20300.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,20300.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,20400.0,call,1.5,1.8,1.5,1.8,31,after_market
202403,20400.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,20500.0,call,0.9,1.0,0.9,1.0,4,after_market
202403,20500.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,20600.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,20600.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,20700.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,20700.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,20800.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,20800.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,20900.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,20900.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,21000.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,21000.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,21100.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,21100.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,21200.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,21200.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,21300.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,21300.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,21400.0,call,0.6,1.0,0.2,1.0,36,after_market
202403,21400.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,21500.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,21500.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,21600.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,21600.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,21700.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,21700.0,put,0.0,0.0,0.0,0.0,0,after_market
202403,21800.0,call,0.0,0.0,0.0,0.0,0,after_market
202403,21800.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,14500.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,14500.0,put,3.8,4.0,3.8,4.0,8,after_market
202404,14600.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,14600.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,14700.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,14700.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,14800.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,14800.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,14900.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,14900.0,put,5.8,5.8,5.8,5.8,1,after_market
202404,15000.0,call,4010.0,4010.0,4010.0,4010.0,1,after_market
202404,15000.0,put,6.0,6.0,6.0,6.0,3,after_market
202404,15100.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,15100.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,15200.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,15200.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,15300.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,15300.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,15400.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,15400.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,15500.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,15500.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,15600.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,15600.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,15700.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,15700.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,15800.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,15800.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,15900.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,15900.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,16000.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,16000.0,put,11.0,11.0,11.0,11.0,10,after_market
202404,16100.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,16100.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,16200.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,16200.0,put,12.0,12.0,12.0,12.0,2,after_market
202404,16300.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,16300.0,put,13.0,13.0,13.0,13.0,1,after_market
202404,16400.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,16400.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,16500.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,16500.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,16600.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,16600.0,put,16.5,17.0,16.5,17.0,3,after_market
202404,16700.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,16700.0,put,18.0,18.0,18.0,18.0,1,after_market
202404,16800.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,16800.0,put,19.0,19.0,19.0,19.0,2,after_market
202404,16900.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,16900.0,put,20.5,21.0,20.5,21.0,8,after_market
202404,17000.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,17000.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,17100.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,17100.0,put,24.0,24.0,24.0,24.0,2,after_market
202404,17200.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,17200.0,put,26.0,26.0,26.0,26.0,2,after_market
202404,17300.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,17300.0,put,32.0,32.0,32.0,32.0,1,after_market
202404,17400.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,17400.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,17500.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,17500.0,put,40.0,41.0,39.5,41.0,7,after_market
202404,17600.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,17600.0,put,46.0,46.0,45.0,45.0,2,after_market
202404,17700.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,17700.0,put,50.0,50.0,49.5,49.5,4,after_market
202404,17800.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,17800.0,put,63.0,63.0,62.0,62.0,3,after_market
202404,17900.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,17900.0,put,70.0,71.0,69.0,70.0,12,after_market
202404,18000.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,18000.0,put,82.0,85.0,79.0,85.0,20,after_market
202404,18100.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,18100.0,put,95.0,95.0,93.0,94.0,10,after_market
202404,18200.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,18200.0,put,113.0,113.0,109.0,113.0,17,after_market
202404,18300.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,18300.0,put,132.0,136.0,128.0,133.0,28,after_market
202404,18400.0,call,725.0,730.0,725.0,730.0,2,after_market
202404,18400.0,put,154.0,154.0,153.0,153.0,5,after_market
202404,18500.0,call,650.0,660.0,650.0,660.0,4,after_market
202404,18500.0,put,181.0,181.0,174.0,177.0,14,after_market
202404,18600.0,call,575.0,575.0,570.0,570.0,6,after_market
202404,18600.0,put,202.0,208.0,202.0,208.0,6,after_market
202404,18700.0,call,500.0,500.0,500.0,500.0,1,after_market
202404,18700.0,put,243.0,245.0,242.0,245.0,4,after_market
202404,18800.0,call,453.0,453.0,448.0,448.0,6,after_market
202404,18800.0,put,281.0,283.0,281.0,282.0,4,after_market
202404,18900.0,call,391.0,391.0,391.0,391.0,2,after_market
202404,18900.0,put,322.0,322.0,322.0,322.0,3,after_market
202404,19000.0,call,342.0,343.0,332.0,332.0,7,after_market
202404,19000.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,19100.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,19100.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,19200.0,call,246.0,246.0,245.0,246.0,4,after_market
202404,19200.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,19300.0,call,206.0,210.0,205.0,210.0,4,after_market
202404,19300.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,19400.0,call,172.0,173.0,172.0,173.0,7,after_market
202404,19400.0,put,600.0,600.0,600.0,600.0,10,after_market
202404,19500.0,call,148.0,148.0,144.0,144.0,3,after_market
202404,19500.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,19600.0,call,117.0,117.0,117.0,117.0,2,after_market
202404,19600.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,19700.0,call,95.0,97.0,95.0,97.0,3,after_market
202404,19700.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,19800.0,call,79.0,79.0,77.0,77.0,2,after_market
202404,19800.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,19900.0,call,64.0,64.0,61.0,61.0,13,after_market
202404,19900.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,20000.0,call,48.0,50.0,48.0,50.0,2,after_market
202404,20000.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,20100.0,call,38.5,38.5,38.5,38.5,1,after_market
202404,20100.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,20200.0,call,32.0,32.5,30.5,30.5,20,after_market
202404,20200.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,20300.0,call,23.0,23.0,23.0,23.0,3,after_market
202404,20300.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,20400.0,call,19.5,19.5,19.5,19.5,5,after_market
202404,20400.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,20500.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,20500.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,20600.0,call,12.0,12.5,12.0,12.5,13,after_market
202404,20600.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,20700.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,20700.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,20800.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,20800.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,20900.0,call,6.2,6.3,6.2,6.3,20,after_market
202404,20900.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,21000.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,21000.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,21100.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,21100.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,21200.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,21200.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,21300.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,21300.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,21400.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,21400.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,21500.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,21500.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,21600.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,21600.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,21700.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,21700.0,put,0.0,0.0,0.0,0.0,0,after_market
202404,21800.0,call,0.0,0.0,0.0,0.0,0,after_market
202404,21800.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,15800.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,15800.0,put,20.0,21.0,20.0,21.0,2,after_market
202405,15900.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,15900.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,16000.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,16000.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,16100.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,16100.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,16200.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,16200.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,16300.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,16300.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,16400.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,16400.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,16500.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,16500.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,16600.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,16600.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,16700.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,16700.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,16800.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,16800.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,16900.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,16900.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,17000.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,17000.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,17100.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,17100.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,17200.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,17200.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,17300.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,17300.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,17400.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,17400.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,17500.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,17500.0,put,86.0,86.0,86.0,86.0,2,after_market
202405,17600.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,17600.0,put,96.0,96.0,96.0,96.0,2,after_market
202405,17700.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,17700.0,put,98.0,109.0,97.0,107.0,14,after_market
202405,17800.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,17800.0,put,120.0,122.0,120.0,122.0,5,after_market
202405,17900.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,17900.0,put,137.0,137.0,135.0,135.0,2,after_market
202405,18000.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,18000.0,put,155.0,155.0,154.0,154.0,3,after_market
202405,18100.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,18100.0,put,174.0,174.0,170.0,170.0,4,after_market
202405,18200.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,18200.0,put,193.0,194.0,193.0,193.0,3,after_market
202405,18300.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,18300.0,put,219.0,224.0,219.0,220.0,4,after_market
202405,18400.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,18400.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,18500.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,18500.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,18600.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,18600.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,18700.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,18700.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,18800.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,18800.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,18900.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,18900.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,19000.0,call,430.0,440.0,430.0,440.0,2,after_market
202405,19000.0,put,487.0,487.0,477.0,477.0,2,after_market
202405,19100.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,19100.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,19200.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,19200.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,19300.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,19300.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,19400.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,19400.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,19500.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,19500.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,19600.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,19600.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,19700.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,19700.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,19800.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,19800.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,19900.0,call,125.0,125.0,125.0,125.0,1,after_market
202405,19900.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,20000.0,call,107.0,107.0,105.0,105.0,3,after_market
202405,20000.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,20100.0,call,91.0,91.0,91.0,91.0,1,after_market
202405,20100.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,20200.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,20200.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,20300.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,20300.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,20400.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,20400.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,20500.0,call,47.0,47.0,47.0,47.0,3,after_market
202405,20500.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,20600.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,20600.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,20700.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,20700.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,20800.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,20800.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,20900.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,20900.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,21000.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,21000.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,21100.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,21100.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,21200.0,call,13.0,13.0,13.0,13.0,15,after_market
202405,21200.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,21300.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,21300.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,21400.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,21400.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,21500.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,21500.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,21600.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,21600.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,21700.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,21700.0,put,0.0,0.0,0.0,0.0,0,after_market
202405,21800.0,call,0.0,0.0,0.0,0.0,0,after_market
202405,21800.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,12800.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,12800.0,put,11.0,13.0,11.0,12.0,33,after_market
202406,13000.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,13000.0,put,13.0,13.0,13.0,13.0,1,after_market
202406,13200.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,13200.0,put,16.0,16.0,16.0,16.0,3,after_market
202406,13400.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,13400.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,13600.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,13600.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,13800.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,13800.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,14000.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,14000.0,put,18.0,18.0,18.0,18.0,11,after_market
202406,14200.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,14200.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,14400.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,14400.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,14600.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,14600.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,14800.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,14800.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,15000.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,15000.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,15200.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,15200.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,15400.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,15400.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,15600.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,15600.0,put,40.5,40.5,40.5,40.5,3,after_market
202406,15800.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,15800.0,put,42.0,42.0,41.5,41.5,5,after_market
202406,16000.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,16000.0,put,47.0,47.0,46.0,46.0,4,after_market
202406,16200.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,16200.0,put,54.0,54.0,54.0,54.0,2,after_market
202406,16400.0,call,2580.0,2580.0,2580.0,2580.0,1,after_market
202406,16400.0,put,59.0,59.0,59.0,59.0,2,after_market
202406,16600.0,call,2400.0,2400.0,2400.0,2400.0,1,after_market
202406,16600.0,put,70.0,70.0,67.0,67.0,9,after_market
202406,16800.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,16800.0,put,82.0,83.0,81.0,81.0,5,after_market
202406,17000.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,17000.0,put,96.0,98.0,96.0,98.0,7,after_market
202406,17200.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,17200.0,put,118.0,118.0,112.0,112.0,3,after_market
202406,17400.0,call,1660.0,1660.0,1660.0,1660.0,1,after_market
202406,17400.0,put,142.0,142.0,142.0,142.0,5,after_market
202406,17600.0,call,1490.0,1490.0,1490.0,1490.0,2,after_market
202406,17600.0,put,170.0,175.0,170.0,175.0,3,after_market
202406,17800.0,call,1330.0,1330.0,1330.0,1330.0,1,after_market
202406,17800.0,put,209.0,209.0,200.0,200.0,4,after_market
202406,18000.0,call,1180.0,1180.0,1180.0,1180.0,6,after_market
202406,18000.0,put,250.0,250.0,250.0,250.0,1,after_market
202406,18200.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,18200.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,18400.0,call,885.0,885.0,885.0,885.0,3,after_market
202406,18400.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,18600.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,18600.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,18800.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,18800.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,19000.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,19000.0,put,615.0,620.0,610.0,620.0,14,after_market
202406,19200.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,19200.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,19400.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,19400.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,19600.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,19600.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,19800.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,19800.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,20000.0,call,165.0,165.0,165.0,165.0,2,after_market
202406,20000.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,20200.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,20200.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,20400.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,20400.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,20600.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,20600.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,20800.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,20800.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,21000.0,call,44.5,44.5,44.5,44.5,2,after_market
202406,21000.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,21200.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,21200.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,21400.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,21400.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,21600.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,21600.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,21800.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,21800.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,22000.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,22000.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,22200.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,22200.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,22400.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,22400.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,22600.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,22600.0,put,0.0,0.0,0.0,0.0,0,after_market
202406,22800.0,call,0.0,0.0,0.0,0.0,0,after_market
202406,22800.0,put,0.0,0.0,0.0,0.0,0,after_market
202409,13600.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,13600.0,put,47.0,47.0,47.0,47.0,11,after_market
202409,13800.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,13800.0,put,0.0,0.0,0.0,0.0,0,after_market
202409,14000.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,14000.0,put,51.0,57.0,51.0,55.0,16,after_market
202409,14200.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,14200.0,put,0.0,0.0,0.0,0.0,0,after_market
202409,14400.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,14400.0,put,0.0,0.0,0.0,0.0,0,after_market
202409,14600.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,14600.0,put,0.0,0.0,0.0,0.0,0,after_market
202409,14800.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,14800.0,put,0.0,0.0,0.0,0.0,0,after_market
202409,15000.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,15000.0,put,0.0,0.0,0.0,0.0,0,after_market
202409,15200.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,15200.0,put,0.0,0.0,0.0,0.0,0,after_market
202409,15400.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,15400.0,put,0.0,0.0,0.0,0.0,0,after_market
202409,15600.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,15600.0,put,104.0,156.0,104.0,108.0,9,after_market
202409,15800.0,call,0.0,0.0,0.0,0.0,0,after_market
202409,15800.0,put,0.0,0.0,0.0,0.0,0,after_market
202409,16000.0,call,0.0,0.0,0.0,0.0,0,after_market
