年,月-期底,排名,銀行別,董/理事長、理事主席,總經理,淨值-新臺幣百萬元,資產總額-新臺幣百萬元,存款餘額-新臺幣百萬元,放款餘額-新臺幣百萬元,國內分行家數-家,國外分支機構家數-分行-家,國外分支機構家數-代表人辦事處-家,國外分支機構家數-其他分支機構-家
111,12,16,花旗(台灣)銀行,安孚達,張聖心,"104,375","803,831","649,056","281,080",44,0,0,0
111,12,17,臺灣中小企業銀行,林謙浩,張志堅,"104,203","2,071,981","1,820,770","1,416,339",124,8,1,0
111,12,18,台中商業銀行,王貴鋒,賈德威,"69,184","797,251","685,345","518,908",82,1,0,3
111,12,19,臺灣新光商業銀行#,李增昌,李正國,"63,639","1,212,058","1,072,979","752,631",103,1,2,0
111,12,20,凱基商業銀行#,龐德明,曹慧姝,"61,465","764,017","543,461","399,285",51,0,0,0
111,12,21,聯邦商業銀行,林鴻聯,許維文,"61,304","829,282","715,083","534,391",89,0,3,1
111,12,22,遠東國際商業銀行,侯金英,周添財,"54,972","741,305","607,657","442,813",54,1,2,0
111,12,23,滙豐(台灣)商業銀行,陳紹宗,陳志堅,"54,699","657,356","478,106","288,343",26,0,0,0
111,12,24,渣打國際商業銀行,龐維哲,韓德聖,"47,287","708,768","587,454","292,414",53,0,0,0
111,12,25,京城商業銀行,戴誠志,姜宏亮,"42,417","370,457","284,192","245,875",65,0,0,0
111,12,26,陽信商業銀行,陳勝宏,丁偉豪,"40,821","675,759","606,136","450,905",105,0,0,0
111,12,27,王道商業銀行,駱怡君,李芳遠,"37,722","355,975","279,484","188,192",5,1,1,9
111,12,28,中國輸出入銀行,劉佩真,戴燈山,"36,553","179,029",0,"171,444",4,0,3,0
111,12,29,星展(台灣)商業銀行,伍維洪,林鑫川,"36,360","492,405","415,639","273,130",29,0,0,0
111,12,30,安泰商業銀行,丁予康,張振芳,"32,725","348,813","305,452","223,079",49,0,0,0
111,12,31,日盛國際商業銀行#,洪主民,周定強(代),"24,503","277,031","240,454","178,052",43,0,0,0
111,12,32,板信商業銀行,張明道,方嘉男,"19,279","306,123","272,149","195,182",65,0,0,0
111,12,33,高雄銀行,陳勇勝(代),徐翠梅,"16,089","279,144","229,682","175,919",35,0,0,0
111,12,34,三信商業銀行,廖松岳,蕭志昇,"13,455","187,998","169,544","133,056",31,0,0,0
111,12,35,連線商業銀行,黃仁埈,黃以孟,"13,347","55,493","41,750","21,465",0,0,0,0
111,12,36,華泰商業銀行,賴昭銑,傅瑞媛,"11,680","184,898","166,878","134,129",33,0,0,0
111,12,37,樂天國際商業銀行#,王東和,佐伯 和彦,"8,640","29,742","19,781","1,337",0,0,0,0
111,12,38,將來商業銀行,鍾福貴,許柏林,"7,658","33,541","24,862","2,973",0,0,0,0
111,12,39,瑞興商業銀行,郭釧溥,陳建豪,"5,708","88,722","72,559","55,572",21,0,0,0
112,3,1,臺灣銀行#,呂桔誠,林麗婈(代),"404,010","6,252,376","4,775,229","3,484,032",163,11,10,1
112,3,2,中國信託商業銀行#,利明献,楊銘祥,"350,044","4,778,303","3,951,753","2,544,168",151,12,7,199
112,3,3,兆豐國際商業銀行#,張兆順,胡光華,"303,745","3,705,132","2,816,256","2,043,084",107,24,2,13
112,3,4,國泰世華商業銀行#,郭明鑑,李偉正,"250,908","3,883,262","3,216,551","2,065,975",164,7,4,58
112,3,5,台北富邦銀行#,陳聖德,郭倍廷,"245,970","3,380,470","2,738,784","1,723,780",134,5,2,26
112,3,6,合作金庫商業銀行◎#,雷仲達,林衍茂,"243,938","4,395,012","3,779,779","2,742,609",269,14,3,9
112,3,7,第一商業銀行#,邱月琴,李嘉祥,"240,291","4,105,442","3,391,802","2,369,591",186,21,3,18
112,3,8,華南商業銀行#,張雲鵬,黃俊智,"209,426","3,596,086","3,007,536","2,101,608",185,12,3,1
112,3,9,臺灣土地銀行,謝娟娟,何英明,"199,193","3,357,288","2,881,927","2,300,034",149,7,1,0
112,3,10,玉山商業銀行#,黃男州,陳茂欽,"198,218","3,328,916","2,837,366","1,894,937",138,8,3,19
112,3,11,彰化商業銀行,凌忠嫄,周朝崇,"174,810","2,727,783","2,353,790","1,687,326",184,7,1,6
112,3,12,上海商業儲蓄銀行,李慶言,林志宏,"174,159","1,542,377","1,247,641","853,910",71,4,4,52
112,3,13,台新國際商業銀行#,吳東亮,尚瑞強,"172,411","2,515,320","2,041,639","1,459,375",100,5,4,1
112,3,14,永豐商業銀行#,曹為實,莊銘福,"155,082","2,439,721","2,016,372","1,376,844",124,4,1,7
112,3,15,元大商業銀行#,翁健,張財育,"117,672","1,780,282","1,557,155","984,984",148,1,1,3
112,3,16,臺灣中小企業銀行,林謙浩,張志堅,"109,306","2,082,426","1,840,759","1,403,709",124,8,1,0
112,3,17,花旗(台灣)銀行,安孚達,張聖心,"107,255","804,972","647,031","276,167",44,0,0,0
112,3,18,台中商業銀行,王貴鋒,賈德威,"71,349","796,973","685,739","513,527",82,1,0,3
112,3,19,臺灣新光商業銀行#,李增昌,李正國,"67,224","1,190,853","1,037,449","747,104",103,1,2,0
112,3,20,凱基商業銀行#,龐德明,曹慧姝,"63,886","748,121","540,610","393,898",51,0,0,0
112,3,21,聯邦商業銀行,林鴻聯,許維文,"63,311","875,394","728,970","538,158",89,0,3,1
112,3,22,滙豐(台灣)商業銀行,紀睿明,陳志堅,"56,851","662,224","520,547","284,898",26,0,0,0
112,3,23,遠東國際商業銀行,侯金英,周添財,"56,263","768,160","631,337","467,851",54,1,2,0
112,3,24,渣打國際商業銀行,禤惠儀,韓德聖,"48,658","702,089","590,823","292,684",53,0,0,0
112,3,25,京城商業銀行,戴誠志,姜宏亮,"44,105","371,511","288,212","246,969",65,0,0,0
112,3,26,陽信商業銀行,陳勝宏,丁偉豪,"42,568","694,936","619,225","456,049",105,0,0,0
112,3,27,王道商業銀行,駱怡君,李芳遠,"38,986","379,794","292,420","193,716",5,1,1,9
112,3,28,星展(台灣)商業銀行,伍維洪,黃思翰,"36,795","477,373","402,313","283,313",29,0,0,0
112,3,29,中國輸出入銀行,劉佩真,戴燈山,"36,772","178,738",0,"170,678",4,0,3,0
112,3,30,安泰商業銀行,丁予康,張振芳,"32,395","338,228","298,251","222,651",49,0,0,0
112,3,31,日盛國際商業銀行#,洪主民,周定強(代),"23,207","258,146","230,462","164,384",43,0,0,0
112,3,32,板信商業銀行,張明道,方嘉男,"19,867","303,451","264,891","196,646",65,0,0,0
112,3,33,高雄銀行,陳勇勝(代),徐翠梅,"17,094","280,766","232,807","177,514",35,0,0,0
112,3,34,三信商業銀行,廖松岳,蕭志昇,"13,763","186,894","168,050","134,303",31,0,0,0
112,3,35,連線商業銀行,黃仁埈,黃以孟,"13,054","60,752","46,681","24,687",0,0,0,0
112,3,36,華泰商業銀行,賴昭銑,傅瑞媛,"11,998","190,368","170,866","138,881",33,0,0,0
112,3,37,樂天國際商業銀行#,王東和,佐伯 和彦,"8,528","33,673","21,331","2,628",0,0,0,0
112,3,38,將來商業銀行,鍾福貴,許柏林,"7,427","35,137","26,839","3,898",0,0,0,0
112,3,39,瑞興商業銀行,郭釧溥,陳建豪,"5,778","87,322","72,273","56,224",21,0,0,0
112,6,1,臺灣銀行#,呂桔誠,施瑪莉,"416,814","6,203,652","4,777,466","3,241,352",163,11,10,1
112,6,2,中國信託商業銀行#,利明献,楊銘祥,"335,525","4,842,612","3,955,600","2,629,140",152,12,7,200
112,6,3,兆豐國際商業銀行#,雷仲達,胡光華,"311,919","3,826,350","2,921,777","2,060,083",107,24,2,13
112,6,4,台北富邦銀行#,蔡明興,郭倍廷,"271,565","3,700,291","2,994,620","1,954,690",178,5,2,27
112,6,5,國泰世華商業銀行#,郭明鑑,李偉正,"255,771","4,080,600","3,404,313","2,104,150",164,7,4,58
112,6,6,合作金庫商業銀行◎#,林衍茂(代),林衍茂,"249,066","4,391,305","3,748,572","2,703,725",269,14,3,9
112,6,7,第一商業銀行#,邱月琴,李嘉祥,"241,195","4,083,956","3,368,423","2,340,253",187,21,3,18
112,6,8,玉山商業銀行#,黃男州,林隆政,"216,423","3,455,011","2,919,173","1,927,821",138,8,3,19
112,6,9,華南商業銀行#,張雲鵬,黃俊智,"213,648","3,647,726","2,992,442","2,117,191",185,12,3,1
112,6,10,臺灣土地銀行,謝娟娟,何英明,"203,654","3,463,595","3,004,904","2,264,199",149,7,1,0
112,6,11,台新國際商業銀行#,吳東亮,尚瑞強,"176,798","2,591,564","2,091,223","1,493,890",100,5,4,1
112,6,12,彰化商業銀行,凌忠嫄,周朝崇,"175,723","2,695,702","2,342,540","1,681,335",184,7,1,6
112,6,13,上海商業儲蓄銀行,李慶言,李慶言(兼),"174,730","1,583,065","1,273,401","873,773",71,4,4,51
112,6,14,永豐商業銀行#,曹為實,莊銘福,"160,233","2,403,042","1,980,153","1,377,547",124,4,1,7
112,6,15,元大商業銀行#,翁健,張財育,"119,941","1,795,199","1,583,466","1,001,855",148,1,1,3
112,6,16,臺灣中小企業銀行,劉佩真,張志堅,"112,761","2,089,000","1,839,482","1,421,180",124,8,1,0
112,6,17,花旗(台灣)銀行,安孚達,張聖心,"106,720","801,798","626,668","272,957",44,0,0,0
112,6,18,星展(台灣)商業銀行,伍維洪,黃思翰,"88,499","560,665","426,775","289,755",28,0,0,0
112,6,19,台中商業銀行,王貴鋒,賈德威,"71,718","804,770","693,330","523,320",82,1,1,3
112,6,20,臺灣新光商業銀行#,賴進淵,李正國,"69,577","1,235,783","1,081,263","762,236",103,1,2,0
112,6,21,凱基商業銀行#,龐德明,吳可君(代),"65,324","795,992","580,186","395,573",51,0,0,0
112,6,22,聯邦商業銀行,林鴻聯,許維文,"64,702","880,889","733,012","556,734",89,0,3,1
112,6,23,遠東國際商業銀行,侯金英,周添財,"56,106","788,516","653,770","473,525",54,1,2,0
112,6,24,滙豐(台灣)商業銀行,紀睿明,陳志堅,"55,245","634,847","482,233","288,425",26,0,0,0
112,6,25,渣打國際商業銀行,禤惠儀,韓德聖,"47,932","720,585","602,288","284,730",53,0,0,0
112,6,26,京城商業銀行,戴誠志,姜宏亮,"45,178","376,617","292,507","243,938",65,0,0,0
112,6,27,陽信商業銀行,陳勝宏,丁偉豪,"43,313","695,241","623,479","463,870",105,0,0,0
112,6,28,中國輸出入銀行,戴燈山(代),戴燈山,"39,314","185,531",0,"177,913",4,0,3,0
112,6,29,王道商業銀行,駱怡君,李芳遠,"38,673","387,273","301,130","202,837",5,1,1,9
112,6,30,安泰商業銀行,丁予康,張振芳,"32,174","342,140","302,295","221,922",49,0,0,0
112,6,31,板信商業銀行,張明道,張明道(兼),"20,142","304,488","271,456","200,585",65,0,0,0
112,6,32,高雄銀行,鄭美玲,徐翠梅,"17,257","290,987","239,871","181,667",35,0,0,0
112,6,33,三信商業銀行,廖松岳,蕭志昇,"13,792","190,910","170,737","134,001",31,0,0,0
112,6,34,連線商業銀行,黃仁埈,黃以孟,"12,807","61,759","47,936","27,672",0,0,0,0
112,6,35,華泰商業銀行,賴昭銑,傅瑞媛,"12,069","197,746","178,294","142,446",33,0,0,0
112,6,36,樂天國際商業銀行#,王東和,佐伯 和彦,"8,409","32,759","20,775","3,965",0,0,0,0
112,6,37,將來商業銀行,鍾福貴,許柏林,"7,200","35,481","27,449","5,848",0,0,0,0
112,6,38,瑞興商業銀行,郭釧溥,陳建豪,"5,681","87,840","73,537","56,288",21,0,0,0
112,9,1,臺灣銀行#,呂桔誠,施瑪莉,"421,877","6,180,380","4,782,809","3,279,969",163,11,10,1
112,9,2,中國信託商業銀行#,利明献,楊銘祥,"346,108","4,993,587","4,076,470","2,750,770",153,12,7,200
112,9,3,兆豐國際商業銀行#,雷仲達,胡光華,"318,282","3,817,131","2,925,115","2,128,689",107,24,2,13
112,9,4,台北富邦銀行#,蔡明興,郭倍廷,"280,885","3,770,882","3,029,347","2,004,021",178,5,2,27
112,9,5,國泰世華商業銀行#,郭明鑑,李偉正,"259,485","4,151,949","3,438,700","2,183,679",164,7,4,58
112,9,6,合作金庫商業銀行◎#,林衍茂,蘇佐政,"251,666","4,410,668","3,741,725","2,752,945",269,14,3,9
112,9,7,第一商業銀行#,邱月琴,李嘉祥,"247,828","4,202,650","3,426,320","2,402,742",187,21,3,18
112,9,8,玉山商業銀行#,黃男州,林隆政,"221,382","3,488,098","2,917,440","1,970,699",138,9,3,19
112,9,9,華南商業銀行#,張雲鵬,黃俊智,"217,388","3,717,064","2,999,374","2,184,571",185,12,3,1
112,9,10,臺灣土地銀行,謝娟娟,何英明,"208,003","3,455,888","2,958,415","2,260,868",149,7,1,0
112,9,11,上海商業儲蓄銀行,李慶言,郭進一,"180,959","1,612,010","1,298,978","888,636",71,4,4,51
112,9,12,彰化商業銀行,凌忠嫄,周朝崇,"180,908","2,768,553","2,341,828","1,752,725",184,7,1,6
112,9,13,台新國際商業銀行#,吳東亮,尚瑞強,"180,229","2,602,981","2,088,758","1,498,293",100,5,4,1
112,9,14,永豐商業銀行#,曹為實,莊銘福,"163,793","2,457,571","1,970,333","1,408,393",124,4,1,7
112,9,15,元大商業銀行#,蔡明修,張財育,"122,420","1,787,351","1,557,751","1,033,001",148,1,1,3
112,9,16,花旗(台灣)銀行,安孚達,張聖心,"117,240","518,343","340,013","77,013",0,0,0,0
112,9,17,臺灣中小企業銀行,劉佩真,張志堅,"115,259","2,189,233","1,919,582","1,455,653",124,8,1,0
112,9,18,星展(台灣)商業銀行,伍維洪,黃思翰,"89,032","867,570","683,427","486,517",73,0,0,0
112,9,19,台中商業銀行,王貴鋒,賈德威,"73,333","828,104","704,144","533,296",83,1,1,3
112,9,20,臺灣新光商業銀行#,賴進淵,李正國,"70,144","1,208,028","1,036,601","767,764",102,1,2,0
112,9,21,聯邦商業銀行,林鴻聯,許維文,"65,906","913,064","751,221","570,096",89,0,3,1
112,9,22,凱基商業銀行#,龐德明,許維銘,"65,846","795,320","543,051","401,768",51,0,0,0
112,9,23,遠東國際商業銀行,侯金英,周添財,"57,706","798,351","665,695","464,048",54,1,2,0
112,9,24,滙豐(台灣)商業銀行,紀睿明,陳志堅,"57,278","653,531","503,887","303,392",26,0,0,0
112,9,25,渣打國際商業銀行,禤惠儀,韓德聖,"49,280","758,111","597,035","294,451",53,0,0,0
112,9,26,京城商業銀行,戴誠志,姜宏亮,"46,408","371,417","293,902","240,650",65,0,0,0
112,9,27,陽信商業銀行,陳勝宏,丁偉豪,"44,791","704,912","628,102","470,904",106,0,0,0
112,9,28,中國輸出入銀行,戴燈山,戴燈山(代),"40,114","200,602",0,"190,162",4,0,3,0
112,9,29,王道商業銀行,駱怡君,李芳遠,"39,364","387,680","298,501","207,585",5,1,1,9
112,9,30,安泰商業銀行,俞宇琦,張振芳,"32,624","341,031","300,994","221,976",49,0,0,0
112,9,31,板信商業銀行,張明道,張明道,"20,442","314,551","273,869","205,209",66,0,0,0
112,9,32,高雄銀行,鄭美玲,徐翠梅,"17,283","294,474","243,140","181,455",35,0,0,0
112,9,33,三信商業銀行,廖松岳,蕭志昇,"14,176","194,339","173,519","135,872",31,0,0,0
112,9,34,華泰商業銀行,賴昭銑,傅瑞媛,"13,280","205,725","184,572","147,582",33,0,0,0
112,9,35,連線商業銀行,黃仁埈,黃以孟,"12,559","66,417","52,541","31,972",0,0,0,0
112,9,36,樂天國際商業銀行#,王東和,佐伯 和彦,"8,279","32,756","20,688","4,891",0,0,0,0
112,9,37,將來商業銀行,鍾福貴,許柏林,"6,966","33,983","25,895","9,778",0,0,0,0
112,9,38,瑞興商業銀行,郭釧溥,陳建豪,"5,705","87,201","73,568","56,163",21,0,0,0
112,12,1,臺灣銀行#,呂桔誠,施瑪莉,"437,270","6,160,215","4,849,113","3,176,789",163,11,10,1
112,12,2,中國信託商業銀行#,利明献,楊銘祥,"357,791","5,112,187","4,210,347","2,778,254",153,12,7,200
112,12,3,兆豐國際商業銀行#,雷仲達,胡光華,"331,250","3,964,527","2,930,193","2,143,539",107,24,2,13
112,12,4,台北富邦銀行#,蔡明興,郭倍廷,"286,995","3,811,675","3,108,539","2,023,807",178,5,2,26
112,12,5,國泰世華商業銀行#,郭明鑑,李偉正,"271,931","4,091,073","3,449,696","2,230,528",164,7,4,57
112,12,6,合作金庫商業銀行◎#,林衍茂,蘇佐政,"261,293","4,553,292","3,900,359","2,819,089",269,14,3,9
112,12,7,第一商業銀行#,邱月琴,李嘉祥,"253,476","4,267,477","3,499,590","2,413,312",187,21,3,18
112,12,8,玉山商業銀行#,黃男州,林隆政,"229,220","3,530,017","2,970,866","2,030,892",138,9,3,19
112,12,9,華南商業銀行#,張雲鵬,黃俊智,"228,683","3,764,743","3,066,555","2,269,064",185,12,3,1
112,12,10,臺灣土地銀行,謝娟娟,何英明,"211,147","3,394,101","2,913,569","2,292,611",149,7,1,0
112,12,11,台新國際商業銀行#,吳東亮,尚瑞強,"190,061","2,640,276","2,133,657","1,537,042",100,5,4,1
112,12,12,彰化商業銀行,凌忠嫄,周朝崇,"188,000","2,881,633","2,457,538","1,806,302",184,7,1,6
112,12,13,上海商業儲蓄銀行,李慶言,郭進一,"183,269","1,587,927","1,275,367","878,633",71,4,4,51
112,12,14,永豐商業銀行#,曹為實,莊銘福,"172,848","2,476,216","1,983,279","1,397,533",124,4,1,7
112,12,15,元大商業銀行#,蔡明修,張財育,"126,819","1,835,119","1,605,098","1,070,538",148,1,1,3
112,12,16,臺灣中小企業銀行,劉佩真,張志堅,"120,177","2,208,757","1,944,221","1,510,079",124,8,1,0
112,12,17,花旗(台灣)銀行,安孚達,張聖心,"102,426","495,421","336,247","65,472",0,0,0,0
112,12,18,星展(台灣)商業銀行,伍維洪,黃思翰,"88,936","876,565","726,339","471,047",73,0,0,0
112,12,19,台中商業銀行,王貴鋒,賈德威,"76,516","861,946","731,651","547,234",85,1,1,3
112,12,20,臺灣新光商業銀行#,賴進淵,李正國,"74,912","1,266,043","1,095,868","805,480",102,1,2,0
112,12,21,凱基商業銀行#,龐德明,許維銘,"69,219","790,198","557,981","401,163",51,0,0,0
112,12,22,聯邦商業銀行,林鴻聯,許維文,"68,504","920,305","761,716","571,034",89,0,2,1
112,12,23,滙豐(台灣)商業銀行,紀睿明,陳志堅,"59,361","683,138","534,411","302,139",26,0,0,0
112,12,24,遠東國際商業銀行,侯金英,周添財,"58,876","791,574","660,965","473,587",54,1,2,0
112,12,25,渣打國際商業銀行,禤惠儀,韓德聖,"50,657","719,252","600,241","291,105",53,0,0,0
112,12,26,京城商業銀行,戴誠志,姜宏亮,"50,115","372,776","297,829","233,672",65,0,0,0
112,12,27,陽信商業銀行,陳勝宏,丁偉豪,"45,512","711,656","634,491","482,580",107,0,0,0
112,12,28,王道商業銀行,駱怡君,李芳遠,"40,073","390,581","302,131","206,356",5,1,1,9
112,12,29,中國輸出入銀行,戴燈山,謝富華,"39,686","188,794",0,"181,254",4,0,3,0
112,12,30,安泰商業銀行,俞宇琦,張振芳,"33,536","338,124","297,255","219,846",49,0,0,0
112,12,31,板信商業銀行,張明道,張明道,"21,155","322,820","282,642","208,863",66,0,0,0
112,12,32,高雄銀行,鄭美玲,徐翠梅,"18,550","306,916","251,841","185,444",35,0,0,0
112,12,33,三信商業銀行,廖松岳,李世昭,"14,805","197,746","178,591","134,593",31,0,0,0
112,12,34,華泰商業銀行,賴昭銑,傅瑞媛,"13,787","215,305","193,627","152,044",33,0,0,0
112,12,35,連線商業銀行,黃仁埈,黃以孟,"12,200","72,619","59,222","37,347",0,0,0,0
112,12,36,將來商業銀行,鍾福貴,許柏林,"9,347","37,431","26,820","12,223",0,0,0,0
112,12,37,樂天國際商業銀行#,王東和,佐伯 和彦,"8,150","33,343","21,080","5,846",0,0,0,0
112,12,38,瑞興商業銀行,郭釧溥,陳瑞璋,"5,784","89,610","75,067","55,470",21,0,0,0
