date,open,high,low,close,volume
2024/03/28 03:28,20206.0,20211.0,20206.0,20211.0,46
2024/03/28 03:27,20208.0,20209.0,20206.0,20206.0,9
2024/03/28 03:26,20209.0,20209.0,20208.0,20208.0,12
2024/03/28 03:25,20206.0,20210.0,20206.0,20208.0,48
2024/03/28 03:24,20202.0,20206.0,20202.0,20206.0,11
2024/03/28 03:23,20202.0,20203.0,20201.0,20202.0,8
2024/03/28 03:22,20202.0,20202.0,20202.0,20202.0,0
2024/03/28 03:21,20199.0,20202.0,20199.0,20202.0,9
2024/03/28 03:20,20198.0,20198.0,20196.0,20197.0,4
2024/03/28 03:19,20198.0,20198.0,20196.0,20197.0,12
2024/03/28 03:18,20197.0,20200.0,20197.0,20200.0,7
2024/03/28 03:17,20197.0,20197.0,20197.0,20197.0,9
2024/03/28 03:16,20198.0,20198.0,20197.0,20197.0,14
2024/03/28 03:15,20197.0,20199.0,20197.0,20198.0,4
2024/03/28 03:14,20195.0,20197.0,20195.0,20197.0,5
2024/03/28 03:13,20193.0,20193.0,20192.0,20192.0,5
2024/03/28 03:12,20193.0,20195.0,20193.0,20193.0,16
2024/03/28 03:11,20200.0,20200.0,20192.0,20192.0,95
2024/03/28 03:10,20203.0,20203.0,20202.0,20202.0,3
2024/03/28 03:09,20203.0,20207.0,20203.0,20204.0,36
2024/03/28 03:08,20204.0,20204.0,20204.0,20204.0,2
2024/03/28 03:07,20202.0,20205.0,20202.0,20205.0,13
2024/03/28 03:06,20201.0,20202.0,20200.0,20202.0,4
2024/03/28 03:05,20201.0,20201.0,20199.0,20199.0,12
2024/03/28 03:04,20200.0,20203.0,20200.0,20200.0,7
2024/03/28 03:03,20199.0,20200.0,20197.0,20199.0,33
2024/03/28 03:02,20198.0,20200.0,20197.0,20199.0,60
2024/03/28 03:01,20200.0,20201.0,20198.0,20199.0,39
2024/03/28 03:00,20200.0,20200.0,20200.0,20200.0,1
2024/03/28 02:59,20200.0,20201.0,20198.0,20200.0,11
2024/03/28 02:58,20199.0,20200.0,20199.0,20200.0,57
2024/03/28 02:57,20199.0,20200.0,20198.0,20198.0,11
2024/03/28 02:56,20200.0,20201.0,20199.0,20200.0,20
2024/03/28 02:55,20201.0,20201.0,20201.0,20201.0,2
2024/03/28 02:54,20199.0,20201.0,20199.0,20201.0,10
2024/03/28 02:53,20202.0,20202.0,20196.0,20198.0,127
2024/03/28 02:52,20204.0,20204.0,20202.0,20202.0,9
2024/03/28 02:51,20203.0,20203.0,20201.0,20201.0,8
2024/03/28 02:50,20206.0,20206.0,20202.0,20202.0,39
2024/03/28 02:49,20208.0,20208.0,20206.0,20206.0,12
2024/03/28 02:48,20207.0,20207.0,20206.0,20207.0,13
2024/03/28 02:47,20206.0,20207.0,20205.0,20206.0,14
2024/03/28 02:46,20204.0,20206.0,20203.0,20206.0,8
2024/03/28 02:45,20202.0,20204.0,20202.0,20204.0,8
2024/03/28 02:44,20203.0,20203.0,20202.0,20202.0,7
2024/03/28 02:43,20205.0,20205.0,20203.0,20203.0,14
2024/03/28 02:42,20204.0,20206.0,20204.0,20206.0,15
2024/03/28 02:41,20202.0,20204.0,20202.0,20204.0,6
2024/03/28 02:40,20204.0,20204.0,20203.0,20203.0,16
2024/03/28 02:39,20206.0,20206.0,20205.0,20205.0,9
2024/03/28 02:38,20206.0,20206.0,20206.0,20206.0,6
2024/03/28 02:37,20207.0,20208.0,20207.0,20207.0,10
2024/03/28 02:36,20207.0,20208.0,20205.0,20207.0,29
2024/03/28 02:35,20209.0,20209.0,20208.0,20208.0,5
2024/03/28 02:34,20211.0,20213.0,20209.0,20209.0,14
2024/03/28 02:33,20211.0,20212.0,20211.0,20211.0,22
2024/03/28 02:32,20213.0,20215.0,20212.0,20212.0,16
2024/03/28 02:31,20213.0,20217.0,20211.0,20214.0,46
2024/03/28 02:30,20211.0,20212.0,20211.0,20212.0,38
2024/03/28 02:29,20212.0,20212.0,20211.0,20211.0,10
2024/03/28 02:28,20213.0,20213.0,20212.0,20212.0,3
2024/03/28 02:27,20213.0,20215.0,20211.0,20211.0,42
2024/03/28 02:26,20213.0,20213.0,20212.0,20213.0,12
2024/03/28 02:25,20213.0,20213.0,20213.0,20213.0,6
2024/03/28 02:24,20212.0,20213.0,20211.0,20213.0,12
2024/03/28 02:23,20214.0,20214.0,20213.0,20213.0,11
2024/03/28 02:22,20212.0,20213.0,20211.0,20213.0,24
2024/03/28 02:21,20212.0,20213.0,20210.0,20212.0,26
2024/03/28 02:20,20210.0,20212.0,20209.0,20212.0,15
2024/03/28 02:19,20209.0,20210.0,20209.0,20210.0,8
2024/03/28 02:18,20207.0,20210.0,20207.0,20210.0,6
2024/03/28 02:17,20207.0,20208.0,20205.0,20205.0,8
2024/03/28 02:16,20208.0,20208.0,20205.0,20205.0,11
2024/03/28 02:15,20209.0,20210.0,20208.0,20209.0,6
2024/03/28 02:14,20206.0,20208.0,20206.0,20208.0,24
2024/03/28 02:13,20208.0,20209.0,20206.0,20206.0,29
2024/03/28 02:12,20207.0,20207.0,20207.0,20207.0,1
2024/03/28 02:11,20208.0,20209.0,20205.0,20205.0,15
2024/03/28 02:10,20206.0,20208.0,20206.0,20208.0,10
2024/03/28 02:09,20206.0,20206.0,20204.0,20206.0,6
2024/03/28 02:08,20207.0,20207.0,20206.0,20206.0,11
2024/03/28 02:07,20206.0,20206.0,20205.0,20206.0,6
2024/03/28 02:06,20207.0,20207.0,20204.0,20205.0,20
2024/03/28 02:05,20208.0,20208.0,20208.0,20208.0,1
2024/03/28 02:04,20207.0,20207.0,20207.0,20207.0,11
2024/03/28 02:03,20210.0,20210.0,20207.0,20207.0,21
2024/03/28 02:02,20211.0,20211.0,20209.0,20210.0,9
2024/03/28 02:01,20212.0,20212.0,20208.0,20208.0,42
2024/03/28 02:00,20212.0,20212.0,20212.0,20212.0,0
2024/03/28 01:59,20212.0,20212.0,20212.0,20212.0,2
2024/03/28 01:58,20212.0,20212.0,20209.0,20209.0,13
2024/03/28 01:57,20211.0,20211.0,20210.0,20211.0,7
2024/03/28 01:56,20209.0,20209.0,20209.0,20209.0,3
2024/03/28 01:55,20212.0,20212.0,20209.0,20209.0,19
2024/03/28 01:54,20211.0,20212.0,20210.0,20210.0,9
2024/03/28 01:53,20209.0,20211.0,20207.0,20211.0,14
2024/03/28 01:52,20209.0,20209.0,20209.0,20209.0,1
2024/03/28 01:51,20210.0,20211.0,20209.0,20211.0,10
2024/03/28 01:50,20210.0,20211.0,20209.0,20209.0,12
2024/03/28 01:49,20209.0,20211.0,20209.0,20211.0,6
2024/03/28 01:48,20207.0,20209.0,20207.0,20208.0,12
2024/03/28 01:47,20207.0,20208.0,20207.0,20207.0,10
2024/03/28 01:46,20207.0,20208.0,20204.0,20206.0,24
2024/03/28 01:45,20203.0,20204.0,20202.0,20204.0,18
2024/03/28 01:44,20207.0,20207.0,20204.0,20204.0,7
2024/03/28 01:43,20206.0,20207.0,20206.0,20206.0,29
2024/03/28 01:42,20205.0,20205.0,20204.0,20205.0,9
2024/03/28 01:41,20206.0,20206.0,20204.0,20204.0,8
2024/03/28 01:40,20207.0,20208.0,20206.0,20206.0,13
2024/03/28 01:39,20205.0,20205.0,20205.0,20205.0,0
2024/03/28 01:38,20205.0,20205.0,20205.0,20205.0,9
2024/03/28 01:37,20205.0,20205.0,20205.0,20205.0,6
2024/03/28 01:36,20206.0,20206.0,20205.0,20205.0,35
2024/03/28 01:35,20207.0,20207.0,20205.0,20207.0,12
2024/03/28 01:34,20206.0,20208.0,20206.0,20208.0,6
2024/03/28 01:33,20208.0,20208.0,20208.0,20208.0,2
2024/03/28 01:32,20207.0,20210.0,20207.0,20210.0,9
2024/03/28 01:31,20208.0,20209.0,20205.0,20207.0,42
2024/03/28 01:30,20208.0,20209.0,20208.0,20209.0,8
2024/03/28 01:29,20208.0,20209.0,20208.0,20209.0,13
2024/03/28 01:28,20209.0,20209.0,20207.0,20207.0,20
2024/03/28 01:27,20212.0,20212.0,20210.0,20210.0,32
2024/03/28 01:26,20212.0,20212.0,20211.0,20211.0,7
2024/03/28 01:25,20211.0,20211.0,20210.0,20211.0,17
2024/03/28 01:24,20214.0,20214.0,20210.0,20210.0,12
2024/03/28 01:23,20210.0,20214.0,20210.0,20214.0,21
2024/03/28 01:22,20209.0,20209.0,20209.0,20209.0,7
2024/03/28 01:21,20213.0,20213.0,20209.0,20210.0,40
2024/03/28 01:20,20213.0,20213.0,20213.0,20213.0,7
2024/03/28 01:19,20212.0,20213.0,20212.0,20212.0,32
2024/03/28 01:18,20209.0,20212.0,20208.0,20211.0,43
2024/03/28 01:17,20206.0,20209.0,20205.0,20208.0,17
2024/03/28 01:16,20207.0,20207.0,20204.0,20206.0,35
2024/03/28 01:15,20208.0,20208.0,20206.0,20208.0,16
2024/03/28 01:14,20205.0,20208.0,20205.0,20208.0,12
2024/03/28 01:13,20202.0,20206.0,20202.0,20206.0,12
2024/03/28 01:12,20201.0,20202.0,20200.0,20202.0,20
2024/03/28 01:11,20204.0,20205.0,20201.0,20201.0,24
2024/03/28 01:10,20203.0,20204.0,20202.0,20204.0,48
2024/03/28 01:09,20204.0,20204.0,20203.0,20204.0,22
2024/03/28 01:08,20206.0,20208.0,20204.0,20204.0,36
2024/03/28 01:07,20207.0,20208.0,20204.0,20205.0,75
2024/03/28 01:06,20211.0,20211.0,20207.0,20207.0,65
2024/03/28 01:05,20213.0,20214.0,20211.0,20211.0,46
2024/03/28 01:04,20214.0,20215.0,20211.0,20213.0,19
2024/03/28 01:03,20216.0,20217.0,20214.0,20214.0,41
2024/03/28 01:02,20210.0,20216.0,20209.0,20215.0,21
2024/03/28 01:01,20209.0,20211.0,20206.0,20209.0,122
2024/03/28 01:00,20214.0,20214.0,20208.0,20209.0,56
2024/03/28 00:59,20216.0,20216.0,20211.0,20212.0,45
2024/03/28 00:58,20217.0,20218.0,20216.0,20216.0,27
2024/03/28 00:57,20213.0,20217.0,20213.0,20217.0,12
2024/03/28 00:56,20218.0,20218.0,20213.0,20214.0,44
2024/03/28 00:55,20218.0,20218.0,20217.0,20218.0,17
2024/03/28 00:54,20214.0,20218.0,20214.0,20218.0,18
2024/03/28 00:53,20219.0,20219.0,20214.0,20215.0,24
2024/03/28 00:52,20219.0,20219.0,20217.0,20219.0,18
2024/03/28 00:51,20218.0,20220.0,20217.0,20218.0,46
2024/03/28 00:50,20218.0,20223.0,20217.0,20218.0,175
2024/03/28 00:49,20214.0,20218.0,20214.0,20218.0,60
2024/03/28 00:48,20212.0,20213.0,20212.0,20213.0,12
2024/03/28 00:47,20211.0,20213.0,20211.0,20212.0,20
2024/03/28 00:46,20208.0,20213.0,20208.0,20211.0,49
2024/03/28 00:45,20210.0,20210.0,20207.0,20207.0,41
2024/03/28 00:44,20214.0,20214.0,20210.0,20210.0,20
2024/03/28 00:43,20213.0,20214.0,20213.0,20213.0,12
2024/03/28 00:42,20211.0,20214.0,20211.0,20211.0,31
2024/03/28 00:41,20210.0,20213.0,20209.0,20212.0,22
2024/03/28 00:40,20210.0,20211.0,20210.0,20211.0,7
2024/03/28 00:39,20209.0,20213.0,20209.0,20211.0,17
2024/03/28 00:38,20210.0,20212.0,20209.0,20210.0,28
2024/03/28 00:37,20210.0,20211.0,20210.0,20210.0,14
2024/03/28 00:36,20210.0,20212.0,20210.0,20210.0,12
2024/03/28 00:35,20212.0,20212.0,20208.0,20210.0,24
2024/03/28 00:34,20213.0,20216.0,20210.0,20212.0,64
2024/03/28 00:33,20212.0,20217.0,20211.0,20215.0,100
2024/03/28 00:32,20210.0,20213.0,20210.0,20211.0,25
2024/03/28 00:31,20211.0,20212.0,20208.0,20208.0,54
2024/03/28 00:30,20209.0,20212.0,20209.0,20211.0,28
2024/03/28 00:29,20212.0,20212.0,20206.0,20209.0,101
2024/03/28 00:28,20211.0,20213.0,20210.0,20211.0,40
2024/03/28 00:27,20209.0,20212.0,20208.0,20210.0,25
2024/03/28 00:26,20212.0,20213.0,20208.0,20209.0,65
2024/03/28 00:25,20207.0,20212.0,20207.0,20212.0,141
2024/03/28 00:24,20206.0,20207.0,20205.0,20207.0,17
2024/03/28 00:23,20207.0,20207.0,20206.0,20207.0,38
2024/03/28 00:22,20203.0,20208.0,20203.0,20206.0,121
2024/03/28 00:21,20200.0,20204.0,20199.0,20203.0,40
2024/03/28 00:20,20202.0,20202.0,20200.0,20201.0,29
2024/03/28 00:19,20197.0,20201.0,20197.0,20201.0,70
2024/03/28 00:18,20190.0,20196.0,20190.0,20196.0,42
2024/03/28 00:17,20194.0,20194.0,20190.0,20190.0,43
2024/03/28 00:16,20195.0,20195.0,20194.0,20195.0,61
2024/03/28 00:15,20187.0,20196.0,20186.0,20195.0,95
2024/03/28 00:14,20185.0,20188.0,20184.0,20187.0,71
2024/03/28 00:13,20190.0,20192.0,20183.0,20185.0,414
2024/03/28 00:12,20199.0,20200.0,20187.0,20190.0,449
2024/03/28 00:11,20199.0,20199.0,20196.0,20198.0,70
2024/03/28 00:10,20199.0,20202.0,20198.0,20199.0,66
2024/03/28 00:09,20202.0,20202.0,20197.0,20199.0,78
2024/03/28 00:08,20205.0,20206.0,20201.0,20201.0,54
2024/03/28 00:07,20202.0,20204.0,20202.0,20204.0,77
2024/03/28 00:06,20202.0,20203.0,20199.0,20203.0,39
2024/03/28 00:05,20201.0,20204.0,20200.0,20202.0,38
2024/03/28 00:04,20204.0,20207.0,20202.0,20202.0,60
2024/03/28 00:03,20209.0,20210.0,20203.0,20205.0,56
2024/03/28 00:02,20205.0,20210.0,20204.0,20209.0,96
2024/03/28 00:01,20200.0,20205.0,20196.0,20204.0,198
2024/03/28 00:00,20205.0,20206.0,20200.0,20200.0,103
2024/03/27 23:59,20209.0,20209.0,20205.0,20205.0,54
2024/03/27 23:58,20211.0,20211.0,20210.0,20210.0,22
2024/03/27 23:57,20210.0,20211.0,20209.0,20210.0,50
2024/03/27 23:56,20212.0,20212.0,20207.0,20210.0,69
2024/03/27 23:55,20213.0,20214.0,20211.0,20211.0,38
2024/03/27 23:54,20212.0,20212.0,20211.0,20211.0,27
2024/03/27 23:53,20215.0,20215.0,20212.0,20212.0,27
2024/03/27 23:52,20215.0,20216.0,20214.0,20214.0,13
2024/03/27 23:51,20213.0,20214.0,20212.0,20214.0,20
2024/03/27 23:50,20218.0,20218.0,20211.0,20213.0,39
2024/03/27 23:49,20217.0,20218.0,20216.0,20218.0,23
2024/03/27 23:48,20213.0,20218.0,20213.0,20217.0,26
2024/03/27 23:47,20213.0,20214.0,20210.0,20214.0,45
2024/03/27 23:46,20216.0,20217.0,20214.0,20215.0,61
2024/03/27 23:45,20220.0,20221.0,20217.0,20218.0,29
2024/03/27 23:44,20220.0,20220.0,20216.0,20220.0,78
2024/03/27 23:43,20215.0,20221.0,20215.0,20220.0,167
2024/03/27 23:42,20214.0,20216.0,20213.0,20214.0,75
2024/03/27 23:41,20212.0,20215.0,20209.0,20213.0,98
2024/03/27 23:40,20212.0,20214.0,20212.0,20213.0,32
2024/03/27 23:39,20212.0,20215.0,20210.0,20213.0,105
2024/03/27 23:38,20208.0,20212.0,20208.0,20211.0,115
2024/03/27 23:37,20204.0,20208.0,20202.0,20208.0,85
2024/03/27 23:36,20198.0,20205.0,20197.0,20205.0,109
2024/03/27 23:35,20196.0,20202.0,20195.0,20198.0,134
2024/03/27 23:34,20193.0,20196.0,20192.0,20196.0,115
2024/03/27 23:33,20193.0,20199.0,20192.0,20193.0,115
2024/03/27 23:32,20201.0,20201.0,20192.0,20192.0,214
2024/03/27 23:31,20208.0,20208.0,20194.0,20202.0,1251
2024/03/27 23:30,20214.0,20214.0,20207.0,20207.0,147
2024/03/27 23:29,20217.0,20218.0,20213.0,20213.0,49
2024/03/27 23:28,20215.0,20219.0,20215.0,20217.0,81
2024/03/27 23:27,20210.0,20216.0,20210.0,20216.0,32
2024/03/27 23:26,20209.0,20212.0,20209.0,20210.0,50
2024/03/27 23:25,20216.0,20216.0,20209.0,20209.0,85
2024/03/27 23:24,20214.0,20216.0,20214.0,20216.0,14
2024/03/27 23:23,20213.0,20215.0,20213.0,20214.0,11
2024/03/27 23:22,20214.0,20215.0,20213.0,20213.0,29
2024/03/27 23:21,20214.0,20216.0,20211.0,20213.0,75
2024/03/27 23:20,20216.0,20216.0,20214.0,20215.0,41
2024/03/27 23:19,20220.0,20222.0,20215.0,20216.0,160
2024/03/27 23:18,20215.0,20219.0,20213.0,20218.0,143
2024/03/27 23:17,20212.0,20215.0,20211.0,20214.0,39
2024/03/27 23:16,20214.0,20214.0,20211.0,20211.0,41
2024/03/27 23:15,20212.0,20214.0,20210.0,20214.0,68
2024/03/27 23:14,20208.0,20213.0,20207.0,20212.0,31
2024/03/27 23:13,20208.0,20211.0,20206.0,20208.0,73
2024/03/27 23:12,20212.0,20213.0,20206.0,20207.0,179
2024/03/27 23:11,20215.0,20215.0,20213.0,20213.0,48
2024/03/27 23:10,20213.0,20216.0,20211.0,20214.0,48
2024/03/27 23:09,20213.0,20217.0,20212.0,20212.0,131
2024/03/27 23:08,20207.0,20213.0,20206.0,20213.0,117
2024/03/27 23:07,20212.0,20212.0,20208.0,20208.0,71
2024/03/27 23:06,20212.0,20215.0,20210.0,20212.0,113
2024/03/27 23:05,20211.0,20212.0,20207.0,20212.0,63
2024/03/27 23:04,20208.0,20211.0,20207.0,20211.0,77
2024/03/27 23:03,20214.0,20214.0,20207.0,20207.0,82
2024/03/27 23:02,20213.0,20214.0,20209.0,20211.0,74
2024/03/27 23:01,20212.0,20213.0,20207.0,20212.0,214
2024/03/27 23:00,20215.0,20218.0,20209.0,20212.0,129
2024/03/27 22:59,20212.0,20216.0,20211.0,20216.0,74
2024/03/27 22:58,20215.0,20216.0,20211.0,20211.0,51
2024/03/27 22:57,20216.0,20216.0,20211.0,20215.0,106
2024/03/27 22:56,20223.0,20223.0,20216.0,20216.0,114
2024/03/27 22:55,20215.0,20222.0,20215.0,20222.0,43
2024/03/27 22:54,20214.0,20218.0,20214.0,20215.0,54
2024/03/27 22:53,20220.0,20220.0,20209.0,20213.0,324
2024/03/27 22:52,20218.0,20223.0,20218.0,20221.0,91
2024/03/27 22:51,20219.0,20220.0,20215.0,20218.0,168
2024/03/27 22:50,20227.0,20228.0,20218.0,20219.0,152
2024/03/27 22:49,20228.0,20229.0,20226.0,20226.0,81
2024/03/27 22:48,20232.0,20232.0,20229.0,20229.0,23
2024/03/27 22:47,20234.0,20235.0,20229.0,20230.0,47
2024/03/27 22:46,20228.0,20234.0,20228.0,20234.0,56
2024/03/27 22:45,20230.0,20232.0,20228.0,20228.0,78
2024/03/27 22:44,20232.0,20235.0,20230.0,20230.0,119
2024/03/27 22:43,20238.0,20239.0,20232.0,20232.0,100
2024/03/27 22:42,20239.0,20241.0,20238.0,20238.0,108
2024/03/27 22:41,20237.0,20239.0,20236.0,20239.0,83
2024/03/27 22:40,20234.0,20238.0,20233.0,20236.0,65
2024/03/27 22:39,20234.0,20236.0,20233.0,20234.0,94
2024/03/27 22:38,20234.0,20234.0,20229.0,20233.0,70
2024/03/27 22:37,20235.0,20237.0,20231.0,20233.0,135
2024/03/27 22:36,20235.0,20237.0,20234.0,20236.0,119
2024/03/27 22:35,20232.0,20236.0,20229.0,20236.0,148
2024/03/27 22:34,20229.0,20232.0,20227.0,20230.0,72
2024/03/27 22:33,20227.0,20230.0,20224.0,20228.0,104
2024/03/27 22:32,20230.0,20233.0,20225.0,20227.0,186
2024/03/27 22:31,20222.0,20230.0,20222.0,20230.0,167
2024/03/27 22:30,20222.0,20227.0,20222.0,20222.0,49
2024/03/27 22:29,20223.0,20224.0,20220.0,20224.0,58
2024/03/27 22:28,20225.0,20226.0,20222.0,20223.0,25
2024/03/27 22:27,20218.0,20228.0,20218.0,20224.0,99
2024/03/27 22:26,20220.0,20221.0,20218.0,20218.0,75
2024/03/27 22:25,20221.0,20225.0,20219.0,20220.0,101
2024/03/27 22:24,20219.0,20226.0,20219.0,20224.0,70
2024/03/27 22:23,20223.0,20226.0,20218.0,20219.0,153
2024/03/27 22:22,20226.0,20228.0,20223.0,20223.0,123
2024/03/27 22:21,20226.0,20228.0,20223.0,20226.0,105
2024/03/27 22:20,20221.0,20231.0,20220.0,20226.0,218
2024/03/27 22:19,20221.0,20222.0,20218.0,20220.0,79
2024/03/27 22:18,20224.0,20225.0,20220.0,20221.0,141
2024/03/27 22:17,20222.0,20224.0,20221.0,20223.0,115
2024/03/27 22:16,20216.0,20223.0,20214.0,20221.0,219
2024/03/27 22:15,20216.0,20220.0,20216.0,20217.0,156
2024/03/27 22:14,20208.0,20216.0,20207.0,20216.0,192
2024/03/27 22:13,20207.0,20213.0,20204.0,20207.0,210
2024/03/27 22:12,20213.0,20214.0,20205.0,20208.0,352
2024/03/27 22:11,20213.0,20218.0,20212.0,20213.0,134
2024/03/27 22:10,20215.0,20217.0,20213.0,20214.0,111
2024/03/27 22:09,20215.0,20218.0,20213.0,20214.0,171
2024/03/27 22:08,20216.0,20218.0,20213.0,20215.0,104
2024/03/27 22:07,20217.0,20218.0,20212.0,20216.0,139
2024/03/27 22:06,20213.0,20221.0,20211.0,20218.0,306
2024/03/27 22:05,20208.0,20214.0,20206.0,20212.0,321
2024/03/27 22:04,20209.0,20213.0,20206.0,20206.0,517
2024/03/27 22:03,20219.0,20221.0,20208.0,20209.0,499
2024/03/27 22:02,20224.0,20225.0,20213.0,20219.0,494
2024/03/27 22:01,20231.0,20231.0,20220.0,20225.0,592
2024/03/27 22:00,20236.0,20237.0,20230.0,20230.0,84
2024/03/27 21:59,20233.0,20237.0,20229.0,20236.0,141
2024/03/27 21:58,20234.0,20235.0,20228.0,20233.0,234
2024/03/27 21:57,20231.0,20234.0,20228.0,20234.0,207
2024/03/27 21:56,20235.0,20239.0,20230.0,20231.0,232
2024/03/27 21:55,20242.0,20242.0,20230.0,20235.0,432
2024/03/27 21:54,20244.0,20246.0,20239.0,20243.0,218
2024/03/27 21:53,20251.0,20251.0,20244.0,20245.0,220
2024/03/27 21:52,20253.0,20257.0,20251.0,20251.0,221
2024/03/27 21:51,20249.0,20254.0,20247.0,20253.0,166
2024/03/27 21:50,20248.0,20249.0,20245.0,20248.0,72
2024/03/27 21:49,20245.0,20249.0,20243.0,20249.0,136
2024/03/27 21:48,20241.0,20247.0,20240.0,20246.0,141
2024/03/27 21:47,20244.0,20244.0,20238.0,20242.0,185
2024/03/27 21:46,20238.0,20244.0,20235.0,20244.0,287
2024/03/27 21:45,20242.0,20242.0,20237.0,20238.0,162
2024/03/27 21:44,20247.0,20247.0,20241.0,20242.0,116
2024/03/27 21:43,20244.0,20248.0,20243.0,20247.0,216
2024/03/27 21:42,20241.0,20245.0,20239.0,20244.0,237
2024/03/27 21:41,20244.0,20245.0,20237.0,20241.0,475
2024/03/27 21:40,20248.0,20251.0,20241.0,20245.0,347
2024/03/27 21:39,20248.0,20255.0,20247.0,20249.0,323
2024/03/27 21:38,20245.0,20248.0,20243.0,20248.0,239
2024/03/27 21:37,20254.0,20255.0,20241.0,20244.0,1011
2024/03/27 21:36,20256.0,20263.0,20254.0,20255.0,304
2024/03/27 21:35,20260.0,20267.0,20254.0,20256.0,318
2024/03/27 21:34,20262.0,20264.0,20255.0,20261.0,293
2024/03/27 21:33,20270.0,20270.0,20258.0,20263.0,579
2024/03/27 21:32,20271.0,20275.0,20269.0,20269.0,346
2024/03/27 21:31,20277.0,20280.0,20270.0,20272.0,286
2024/03/27 21:30,20279.0,20282.0,20277.0,20277.0,80
2024/03/27 21:29,20279.0,20279.0,20279.0,20279.0,17
2024/03/27 21:28,20278.0,20279.0,20278.0,20279.0,5
2024/03/27 21:27,20278.0,20278.0,20276.0,20277.0,20
2024/03/27 21:26,20279.0,20279.0,20275.0,20277.0,89
2024/03/27 21:25,20279.0,20280.0,20278.0,20280.0,22
2024/03/27 21:24,20278.0,20280.0,20277.0,20278.0,21
2024/03/27 21:23,20280.0,20280.0,20277.0,20278.0,63
2024/03/27 21:22,20283.0,20283.0,20279.0,20280.0,40
2024/03/27 21:21,20283.0,20284.0,20283.0,20283.0,61
2024/03/27 21:20,20283.0,20285.0,20283.0,20283.0,23
2024/03/27 21:19,20282.0,20285.0,20282.0,20284.0,175
2024/03/27 21:18,20280.0,20282.0,20280.0,20282.0,22
2024/03/27 21:17,20280.0,20281.0,20279.0,20280.0,21
2024/03/27 21:16,20280.0,20282.0,20277.0,20281.0,137
2024/03/27 21:15,20279.0,20280.0,20278.0,20279.0,25
2024/03/27 21:14,20279.0,20279.0,20278.0,20278.0,6
2024/03/27 21:13,20278.0,20278.0,20277.0,20278.0,15
2024/03/27 21:12,20278.0,20278.0,20275.0,20277.0,36
2024/03/27 21:11,20279.0,20279.0,20278.0,20278.0,12
2024/03/27 21:10,20278.0,20280.0,20277.0,20277.0,17
2024/03/27 21:09,20278.0,20278.0,20278.0,20278.0,18
2024/03/27 21:08,20278.0,20279.0,20277.0,20277.0,23
2024/03/27 21:07,20279.0,20279.0,20278.0,20278.0,12
2024/03/27 21:06,20280.0,20280.0,20279.0,20280.0,29
2024/03/27 21:05,20281.0,20281.0,20280.0,20280.0,21
2024/03/27 21:04,20281.0,20282.0,20280.0,20280.0,23
2024/03/27 21:03,20279.0,20282.0,20279.0,20281.0,78
2024/03/27 21:02,20276.0,20278.0,20275.0,20278.0,35
2024/03/27 21:01,20279.0,20279.0,20276.0,20276.0,48
2024/03/27 21:00,20279.0,20279.0,20278.0,20279.0,13
2024/03/27 20:59,20279.0,20280.0,20278.0,20279.0,14
2024/03/27 20:58,20278.0,20280.0,20278.0,20280.0,50
2024/03/27 20:57,20277.0,20278.0,20277.0,20278.0,5
2024/03/27 20:56,20276.0,20279.0,20276.0,20277.0,34
2024/03/27 20:55,20276.0,20277.0,20275.0,20276.0,22
2024/03/27 20:54,20276.0,20276.0,20276.0,20276.0,19
2024/03/27 20:53,20275.0,20275.0,20274.0,20275.0,18
2024/03/27 20:52,20274.0,20274.0,20273.0,20274.0,41
2024/03/27 20:51,20272.0,20274.0,20272.0,20274.0,21
2024/03/27 20:50,20272.0,20272.0,20272.0,20272.0,6
2024/03/27 20:49,20271.0,20273.0,20271.0,20271.0,5
2024/03/27 20:48,20272.0,20273.0,20271.0,20273.0,27
2024/03/27 20:47,20271.0,20272.0,20271.0,20271.0,7
2024/03/27 20:46,20270.0,20272.0,20270.0,20271.0,15
2024/03/27 20:45,20270.0,20270.0,20270.0,20270.0,9
2024/03/27 20:44,20269.0,20269.0,20269.0,20269.0,3
2024/03/27 20:43,20271.0,20272.0,20270.0,20270.0,12
2024/03/27 20:42,20272.0,20272.0,20270.0,20270.0,32
2024/03/27 20:41,20272.0,20273.0,20272.0,20272.0,17
2024/03/27 20:40,20271.0,20272.0,20270.0,20272.0,6
2024/03/27 20:39,20271.0,20271.0,20270.0,20271.0,16
2024/03/27 20:38,20271.0,20273.0,20271.0,20271.0,66
2024/03/27 20:37,20269.0,20270.0,20269.0,20270.0,18
2024/03/27 20:36,20268.0,20269.0,20267.0,20268.0,15
2024/03/27 20:35,20267.0,20268.0,20266.0,20266.0,12
2024/03/27 20:34,20268.0,20268.0,20266.0,20266.0,9
2024/03/27 20:33,20268.0,20269.0,20267.0,20267.0,12
2024/03/27 20:32,20267.0,20270.0,20266.0,20270.0,19
2024/03/27 20:31,20267.0,20268.0,20265.0,20267.0,21
2024/03/27 20:30,20265.0,20266.0,20265.0,20266.0,7
2024/03/27 20:29,20267.0,20267.0,20265.0,20265.0,14
2024/03/27 20:28,20269.0,20269.0,20267.0,20267.0,5
2024/03/27 20:27,20270.0,20270.0,20268.0,20268.0,13
2024/03/27 20:26,20270.0,20271.0,20270.0,20270.0,10
